"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"538875","84406B","CREAM CUPID HEARTS COAT HANGER","7","2010-12-27 10:18:00","2.88","13777.0","EIRE"
"538875","20685","DOORMAT RED RETROSPOT","3","2010-12-27 10:18:00","7.06","13777.0","EIRE"
"538875","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2010-12-27 10:18:00","3.38","13777.0","EIRE"
"538875","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2010-12-27 10:18:00","2.7","13777.0","EIRE"
"538876","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-01-18 09:45:00","3.87","16029.0","United Kingdom"
"538876","71053","WHITE METAL LANTERN","11","2011-01-18 09:45:00","3.49","16029.0","United Kingdom"
"538877","22633","HAND WARMER UNION JACK","3","2011-01-30 09:48:00","2.24","13047.0","EIRE"
"538877","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-01-30 09:48:00","4.7","13047.0","EIRE"
"538877","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-01-30 09:48:00","3.87","13047.0","EIRE"
"538877","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-30 09:48:00","7.89","13047.0","EIRE"
"538878","47566","PARTY BUNTING","4","2011-01-03 12:08:00","4.98","13047.0","United Kingdom"
"538879","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-01-21 12:10:00","2.97","13777.0","Spain"
"538879","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-21 12:10:00","3.75","13777.0","Spain"
"538879","47566","PARTY BUNTING","7","2011-01-21 12:10:00","5.26","13777.0","Spain"
"538880","47566","PARTY BUNTING","1","2010-12-23 11:55:00","5.32","13047.0","Australia"
"538880","84406B","CREAM CUPID HEARTS COAT HANGER","7","2010-12-23 11:55:00","3.11","13047.0","Australia"
"538880","84406B","CREAM CUPID HEARTS COAT HANGER","12","2010-12-23 11:55:00","2.83","13047.0","Australia"
"538880","20685","DOORMAT RED RETROSPOT","4","2010-12-23 11:55:00","7.22","13047.0","Australia"
"538881","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2010-12-10 08:36:00","3.03","15311.0","United Kingdom"
"538882","71053","WHITE METAL LANTERN","11","2011-01-23 15:26:00","3.48","14606.0","Belgium"
"538883","20685","DOORMAT RED RETROSPOT","12","2011-01-01 11:53:00","7.17","15291.0","Australia"
"538883","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-01-01 11:53:00","3.85","15291.0","Australia"
"538884","22633","HAND WARMER UNION JACK","10","2010-12-08 14:39:00","1.84","15311.0","France"
"538884","20685","DOORMAT RED RETROSPOT","12","2010-12-08 14:39:00","7.02","15311.0","France"
"538884","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2010-12-08 14:39:00","4.72","15311.0","France"
"538885","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-13 12:14:00","1.79","16029.0","EIRE"
"538885","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2010-12-13 12:14:00","2.64","16029.0","EIRE"
"538885","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-13 12:14:00","3.76","16029.0","EIRE"
"538886","20685","DOORMAT RED RETROSPOT","4","2011-01-02 15:35:00","7.18","12583.0","Netherlands"
"538886","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-01-02 15:35:00","3.79","12583.0","Netherlands"
"538887","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2010-12-02 15:14:00","3.44","15311.0","EIRE"
"538888","71053","WHITE METAL LANTERN","3","2010-12-15 14:19:00","3.38","12583.0","United Kingdom"
"538888","22633","HAND WARMER UNION JACK","5","2010-12-15 14:19:00","1.76","12583.0","United Kingdom"
"538889","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2010-12-11 08:15:00","3.32","13777.0","EIRE"
"538889","71053","WHITE METAL LANTERN","7","2010-12-11 08:15:00","3.32","13777.0","EIRE"
"538889","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2010-12-11 08:15:00","3.49","13777.0","EIRE"
"538890","22632","HAND WARMER RED POLKA DOT","8","2010-12-24 13:20:00","1.78","13047.0","Australia"
"538891","85099B","JUMBO BAG RED RETROSPOT","11","2010-12-10 10:57:00","1.96","14606.0","United Kingdom"
"538891","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-10 10:57:00","7.73","14606.0","United Kingdom"
"538891","71053","WHITE METAL LANTERN","10","2010-12-10 10:57:00","3.66","14606.0","United Kingdom"
"538892","22632","HAND WARMER RED POLKA DOT","1","2010-12-09 13:14:00","2.31","13047.0","Netherlands"
"538892","22632","HAND WARMER RED POLKA DOT","2","2010-12-09 13:14:00","2.1","13047.0","Netherlands"
"538892","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-09 13:14:00","3.87","13047.0","Netherlands"
"538893","20685","DOORMAT RED RETROSPOT","5","2011-01-15 11:46:00","7.35","17809.0","United Kingdom"
"538893","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-01-15 11:46:00","3.66","17809.0","United Kingdom"
"538893","22633","HAND WARMER UNION JACK","2","2011-01-15 11:46:00","1.95","17809.0","United Kingdom"
"538894","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-01-01 09:57:00","4.63","17809.0","Netherlands"
"538894","84406B","CREAM CUPID HEARTS COAT HANGER","9","2011-01-01 09:57:00","3.03","17809.0","Netherlands"
"538894","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-01-01 09:57:00","2.9","17809.0","Netherlands"
"538894","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-01-01 09:57:00","2.52","17809.0","Netherlands"
"538895","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-01-12 16:42:00","7.81","13047.0","France"
"538895","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-01-12 16:42:00","7.56","13047.0","France"
"538895","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-01-12 16:42:00","2.71","13047.0","France"
"538895","71053","WHITE METAL LANTERN","6","2011-01-12 16:42:00","3.31","13047.0","France"
"538896","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2011-01-08 16:42:00","4.64","17809.0","United Kingdom"
"538896","85099B","JUMBO BAG RED RETROSPOT","11","2011-01-08 16:42:00","1.8","17809.0","United Kingdom"
"538897","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-20 11:43:00","3.87","13047.0","Australia"
"538897","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2010-12-20 11:43:00","2.48","13047.0","Australia"
"538897","47566","PARTY BUNTING","1","2010-12-20 11:43:00","4.92","13047.0","Australia"
"538897","71053","WHITE METAL LANTERN","5","2010-12-20 11:43:00","3.75","13047.0","Australia"
"538898","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-01-16 11:38:00","3.15","17850.0","Germany"
"538898","22632","HAND WARMER RED POLKA DOT","9","2011-01-16 11:38:00","2.08","17850.0","Germany"
"538898","22632","HAND WARMER RED POLKA DOT","10","2011-01-16 11:38:00","1.87","17850.0","Germany"
"538898","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-01-16 11:38:00","3.68","17850.0","Germany"
"538899","22632","HAND WARMER RED POLKA DOT","8","2011-01-03 09:26:00","2.17","15291.0","EIRE"
"538899","20685","DOORMAT RED RETROSPOT","6","2011-01-03 09:26:00","7.03","15291.0","EIRE"
"538899","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-03 09:26:00","2.11","15291.0","EIRE"
"538899","47566","PARTY BUNTING","1","2011-01-03 09:26:00","5.45","15291.0","EIRE"
"538900","84406B","CREAM CUPID HEARTS COAT HANGER","7","2010-12-26 16:34:00","2.94","17809.0","Belgium"
"538901","22633","HAND WARMER UNION JACK","3","2011-01-30 10:45:00","2.24","13777.0","United Kingdom"
"538902","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2010-12-10 11:29:00","3.54","13777.0","Spain"
"538903","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2010-12-15 08:34:00","3.75","15291.0","Australia"
"538904","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2011-01-11 12:22:00","3.62","13047.0","Netherlands"
"538904","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-01-11 12:22:00","4.69","13047.0","Netherlands"
"538904","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-01-11 12:22:00","3.58","13047.0","Netherlands"
"538904","47566","PARTY BUNTING","1","2011-01-11 12:22:00","5.42","13047.0","Netherlands"
"538905","22632","HAND WARMER RED POLKA DOT","6","2010-12-24 09:55:00","2.21","13777.0","Belgium"
"538905","71053","WHITE METAL LANTERN","2","2010-12-24 09:55:00","3.54","13777.0","Belgium"
"538905","22752","SET 7 BABUSHKA NESTING BOXES","7","2010-12-24 09:55:00","7.58","13777.0","Belgium"
"538905","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-24 09:55:00","2.03","13777.0","Belgium"
"538906","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2010-12-16 09:32:00","2.84","14606.0","EIRE"
"538906","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-16 09:32:00","3.85","14606.0","EIRE"
"538906","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2010-12-16 09:32:00","2.47","14606.0","EIRE"
"538906","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-16 09:32:00","8.05","14606.0","EIRE"
"538907","22633","HAND WARMER UNION JACK","12","2011-01-18 11:15:00","2.04","17809.0","Belgium"
"538907","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-01-18 11:15:00","3.7","17809.0","Belgium"
"538907","71053","WHITE METAL LANTERN","7","2011-01-18 11:15:00","3.59","17809.0","Belgium"
"538908","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2011-01-20 10:53:00","4.37","16029.0","Germany"
"538908","22632","HAND WARMER RED POLKA DOT","8","2011-01-20 10:53:00","2.15","16029.0","Germany"
"538908","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-01-20 10:53:00","2.54","16029.0","Germany"
"538908","85099B","JUMBO BAG RED RETROSPOT","1","2011-01-20 10:53:00","1.63","16029.0","Germany"
"538909","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-21 08:42:00","2.63","17809.0","Spain"
"538909","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2010-12-21 08:42:00","3.05","17809.0","Spain"
"538909","20685","DOORMAT RED RETROSPOT","1","2010-12-21 08:42:00","7.38","17809.0","Spain"
"538910","22632","HAND WARMER RED POLKA DOT","9","2011-01-10 15:15:00","2.04","14096.0","Australia"
"538910","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-01-10 15:15:00","3.35","14096.0","Australia"
"538911","22632","HAND WARMER RED POLKA DOT","4","2011-01-21 12:15:00","2.21","15311.0","United Kingdom"
"538911","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-01-21 12:15:00","2.47","15311.0","United Kingdom"
"538912","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2010-12-21 10:39:00","3.85","15311.0","Spain"
"538913","47566","PARTY BUNTING","11","2010-12-07 15:36:00","5.1","14606.0","Australia"
"538914","22633","HAND WARMER UNION JACK","12","2010-12-10 16:39:00","1.87","14096.0","Belgium"
"538914","71053","WHITE METAL LANTERN","9","2010-12-10 16:39:00","3.65","14096.0","Belgium"
"538914","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2010-12-10 16:39:00","4.24","14096.0","Belgium"
"538915","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-01-10 14:03:00","2.53","17809.0","Australia"
"538915","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-01-10 14:03:00","2.58","17809.0","Australia"
"538916","71053","WHITE METAL LANTERN","3","2010-12-25 15:28:00","3.51","17809.0","United Kingdom"
"538916","85099B","JUMBO BAG RED RETROSPOT","6","2010-12-25 15:28:00","1.86","17809.0","United Kingdom"
"538916","20685","DOORMAT RED RETROSPOT","1","2010-12-25 15:28:00","7.48","17809.0","United Kingdom"
"538917","71053","WHITE METAL LANTERN","7","2011-01-26 08:21:00","3.53","15291.0","France"
"538918","22632","HAND WARMER RED POLKA DOT","9","2010-12-14 10:31:00","1.93","12583.0","Germany"
"538919","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2010-12-03 16:24:00","3.34","16029.0","Australia"
"538919","84406B","CREAM CUPID HEARTS COAT HANGER","8","2010-12-03 16:24:00","2.88","16029.0","Australia"
"538919","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-03 16:24:00","8.04","16029.0","Australia"
"538920","84406B","CREAM CUPID HEARTS COAT HANGER","5","2010-12-10 08:09:00","3.07","14606.0","Spain"
"538920","84406B","CREAM CUPID HEARTS COAT HANGER","5","2010-12-10 08:09:00","2.97","14606.0","Spain"
"538920","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2010-12-10 08:09:00","4.58","14606.0","Spain"
"538921","22752","SET 7 BABUSHKA NESTING BOXES","1","2010-12-30 09:19:00","7.69","15311.0","Australia"
"538921","71053","WHITE METAL LANTERN","2","2010-12-30 09:19:00","3.84","15311.0","Australia"
"538922","47566","PARTY BUNTING","2","2011-01-13 14:40:00","5.4","14096.0","France"
"538923","71053","WHITE METAL LANTERN","1","2010-12-27 08:24:00","3.45","16029.0","EIRE"
"538924","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-22 10:46:00","8.12","13047.0","Germany"
"538925","85099B","JUMBO BAG RED RETROSPOT","4","2010-12-27 16:35:00","1.72","13777.0","Spain"
"538925","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2010-12-27 16:35:00","2.61","13777.0","Spain"
"538926","71053","WHITE METAL LANTERN","2","2011-01-18 09:33:00","3.86","15311.0","Germany"
"538926","22632","HAND WARMER RED POLKA DOT","11","2011-01-18 09:33:00","1.81","15311.0","Germany"
"538926","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-01-18 09:33:00","3.0","15311.0","Germany"
"538927","47566","PARTY BUNTING","11","2011-01-10 09:28:00","4.85","17809.0","France"
"538927","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-01-10 09:28:00","3.31","17809.0","France"
"538928","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2011-01-06 12:50:00","2.72","17850.0","Belgium"
"538928","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-01-06 12:50:00","3.78","17850.0","Belgium"
"538928","22633","HAND WARMER UNION JACK","9","2011-01-06 12:50:00","1.88","17850.0","Belgium"
"538929","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2010-12-17 13:48:00","4.34","13047.0","EIRE"
"538930","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-21 15:38:00","3.56","13777.0","France"
"538930","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-21 15:38:00","3.42","13777.0","France"
"538931","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-01-09 16:28:00","3.02","14606.0","Spain"
"538931","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2011-01-09 16:28:00","3.35","14606.0","Spain"
"538931","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-01-09 16:28:00","3.74","14606.0","Spain"
"538931","47566","PARTY BUNTING","5","2011-01-09 16:28:00","4.9","14606.0","Spain"
"538932","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2010-12-01 14:01:00","3.55","13047.0","Spain"
"538932","22633","HAND WARMER UNION JACK","6","2010-12-01 14:01:00","1.89","13047.0","Spain"
"538932","71053","WHITE METAL LANTERN","12","2010-12-01 14:01:00","3.68","13047.0","Spain"
"538932","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-01 14:01:00","2.74","13047.0","Spain"
"538933","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-01-13 08:05:00","2.81","13047.0","EIRE"
"538933","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-13 08:05:00","1.73","13047.0","EIRE"
"538933","71053","WHITE METAL LANTERN","3","2011-01-13 08:05:00","3.48","13047.0","EIRE"
"538933","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2011-01-13 08:05:00","4.38","13047.0","EIRE"
"538934","22632","HAND WARMER RED POLKA DOT","7","2010-12-18 15:18:00","2.03","17850.0","United Kingdom"
"538934","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2010-12-18 15:18:00","3.52","17850.0","United Kingdom"
"538934","85099B","JUMBO BAG RED RETROSPOT","11","2010-12-18 15:18:00","1.9","17850.0","United Kingdom"
"538935","85099B","JUMBO BAG RED RETROSPOT","4","2010-12-05 15:00:00","1.79","15291.0","Spain"
"538935","71053","WHITE METAL LANTERN","1","2010-12-05 15:00:00","3.88","15291.0","Spain"
"538935","22633","HAND WARMER UNION JACK","8","2010-12-05 15:00:00","1.75","15291.0","Spain"
"538936","22633","HAND WARMER UNION JACK","6","2011-01-30 11:41:00","2.09","13777.0","Australia"
"538937","22632","HAND WARMER RED POLKA DOT","2","2011-01-22 08:28:00","1.82","15311.0","EIRE"
"538937","71053","WHITE METAL LANTERN","8","2011-01-22 08:28:00","3.35","15311.0","EIRE"
"538937","20685","DOORMAT RED RETROSPOT","7","2011-01-22 08:28:00","7.48","15311.0","EIRE"
"538938","71053","WHITE METAL LANTERN","5","2010-12-02 10:59:00","3.46","16029.0","Spain"
"538939","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-01-24 14:28:00","3.43","17809.0","Netherlands"
"538940","47566","PARTY BUNTING","2","2010-12-24 10:14:00","5.14","17809.0","Belgium"
"538940","85099B","JUMBO BAG RED RETROSPOT","1","2010-12-24 10:14:00","2.04","17809.0","Belgium"
"538940","20685","DOORMAT RED RETROSPOT","4","2010-12-24 10:14:00","7.2","17809.0","Belgium"
"538941","85099B","JUMBO BAG RED RETROSPOT","7","2011-01-09 10:24:00","2.14","14606.0","United Kingdom"
"538942","22633","HAND WARMER UNION JACK","4","2011-01-17 15:41:00","1.81","13047.0","Belgium"
"538942","22633","HAND WARMER UNION JACK","4","2011-01-17 15:41:00","2.33","13047.0","Belgium"
"538943","20685","DOORMAT RED RETROSPOT","12","2010-12-18 16:31:00","7.07","12583.0","Belgium"
"538943","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-18 16:31:00","3.78","12583.0","Belgium"
"538943","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-18 16:31:00","7.78","12583.0","Belgium"
"538944","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2010-12-10 15:42:00","4.42","16029.0","EIRE"
"538944","71053","WHITE METAL LANTERN","5","2010-12-10 15:42:00","3.71","16029.0","EIRE"
"538944","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2010-12-10 15:42:00","3.64","16029.0","EIRE"
"538945","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-25 15:59:00","2.45","16029.0","Australia"
"538946","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-01-25 11:52:00","7.91","13777.0","Germany"
"538946","71053","WHITE METAL LANTERN","12","2011-01-25 11:52:00","3.36","13777.0","Germany"
"538946","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-01-25 11:52:00","2.66","13777.0","Germany"
"538947","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-26 12:25:00","3.61","14606.0","Netherlands"
"538947","47566","PARTY BUNTING","8","2010-12-26 12:25:00","4.86","14606.0","Netherlands"
"538948","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2011-01-01 08:54:00","3.72","17809.0","Netherlands"
"538948","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-01-01 08:54:00","3.37","17809.0","Netherlands"
"538948","20685","DOORMAT RED RETROSPOT","2","2011-01-01 08:54:00","7.41","17809.0","Netherlands"
"538949","84406B","CREAM CUPID HEARTS COAT HANGER","10","2010-12-10 13:20:00","3.15","16029.0","Belgium"
"538949","85099B","JUMBO BAG RED RETROSPOT","1","2010-12-10 13:20:00","1.75","16029.0","Belgium"
"538949","47566","PARTY BUNTING","3","2010-12-10 13:20:00","5.08","16029.0","Belgium"
"538949","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2010-12-10 13:20:00","2.48","16029.0","Belgium"
"538950","71053","WHITE METAL LANTERN","7","2010-12-06 13:27:00","3.33","17850.0","Germany"
"538951","20685","DOORMAT RED RETROSPOT","10","2010-12-17 12:49:00","7.36","15291.0","EIRE"
"538951","71053","WHITE METAL LANTERN","3","2010-12-17 12:49:00","3.86","15291.0","EIRE"
"538951","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2010-12-17 12:49:00","3.32","15291.0","EIRE"
"538951","20685","DOORMAT RED RETROSPOT","9","2010-12-17 12:49:00","7.29","15291.0","EIRE"
"538952","85099B","JUMBO BAG RED RETROSPOT","11","2011-01-23 08:48:00","2.12","14096.0","Spain"
"538952","20685","DOORMAT RED RETROSPOT","9","2011-01-23 08:48:00","7.49","14096.0","Spain"
"538953","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-01-13 11:04:00","2.85","15311.0","France"
"538953","22632","HAND WARMER RED POLKA DOT","2","2011-01-13 11:04:00","2.05","15311.0","France"
"538953","22633","HAND WARMER UNION JACK","11","2011-01-13 11:04:00","1.9","15311.0","France"
"538953","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-01-13 11:04:00","4.73","15311.0","France"
"538954","22632","HAND WARMER RED POLKA DOT","9","2010-12-09 10:04:00","1.83","16029.0","Germany"
"538954","84406B","CREAM CUPID HEARTS COAT HANGER","1","2010-12-09 10:04:00","2.9","16029.0","Germany"
"538954","71053","WHITE METAL LANTERN","9","2010-12-09 10:04:00","3.73","16029.0","Germany"
"538954","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2010-12-09 10:04:00","4.22","16029.0","Germany"
"538955","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-01-23 08:09:00","3.45","15311.0","Germany"
